name,address,latitude,longitude
Sprzedaż detaliczna artykułów spożywczych i warzywnych Dariusz Chabiera,Bora-Komorowskiego 8,52.224405700000005,21.09899581382863
Pazurki i Bzdurki KAMILA KULIŃCZYK,al. Aleja Władysława Reymonta 54,52.28387405,20.94132513488312
Krzysztof Kwiek,Włodzicka 4,52.199066450000004,21.16453343458029
Zakład Instalacji Sanitarnych Ogrzewczych Kotlarstwa i Elektromechaniki Grzegorz Gromacki,Biskupia 93,52.24309665,21.121302282155526
"ZBIGNIEW DEMIDOWICZ Przedsiębiorstwo Prywatne Handlu i Usług ""GRANER"" - Zbigniew Demidowicz",Wyganowska 18H,52.3548778,20.98818007787997
NO EXIT wspólnik spółki cywilnej Grzegorz Faliszewski,Ursynowska 72,52.19686065,21.013905857583453
DORADZTWO PODATKOWE MAŁGORZATA TRZĘSIMIECH,Kożuchowska 10F,52.204298699999995,21.17291580323812
HASZTAG Maria Winek,Połaniecka 19a,52.15855275,21.187009845841708
Grzegorz Jędrzejczak - wspólnik spółki cywilnej MELOPA,al. Aleja Wilanowska 355,52.179474400000004,21.015670089200068
GRAŻYNA URBAŃSKA CARTA,TOMNICKA 24,52.20248505,20.921322070228925
pH syller PRZEMYSŁAW SYLLER,OLIWSKA 11EF,52.280909949999995,21.021637206645792
Auto Partner 24 Bożena Tarczyńska,al. Krakowska 48/52,52.16950185,20.938402888273387
Łukasz Maciejewski,ENCYKLOPEDYCZNA 16b/190,52.305386600000006,20.92796413954994
Kuźnia Inspiracji,Szuberta 6,52.2044693,20.899720900993394
PIOTR NIEMCZYŃSKI AD NOiR,Odolańska 48,52.200391350000004,21.013610147959554
Dodem DOROTA DEMCZUK,Piasta Kołodzieja 15d,52.30957585,21.0452418194714
PIOTR WIELICZKO DEKORA-STYL COLLECTION,Górczewska 212/226,52.2400326,20.9064961
Bartosz Szwedzik,Kominkowa 5,52.31057465,21.04970559982159
ELPROMO Inwestycje Energetyczne Marcin Ołdziej,Cyklamenowa 31,52.21296705,21.244580999238295
Anna Łapin BIŻUTERIA,Żonkilowa 26,52.20219615,21.161069004333868
JÓZEF ADAM ZUBELEWICZ J.A.Z.,PACHNĄCA 69,52.1468544,21.063257773371618
Perfect Mind szkolenia. Piotr Mady,Lucerny 40,52.2138731,21.145717707184772
Kancelaria CRSC JAROSŁAW P. LEWANDOWSKI,Irysowa 16a,52.1755546,21.01793691383833
ERGO-PAUL PAWEŁ GIEMZA,Dukatowa 18,52.20078825,20.921895603147263
Tadeusz Piątek w spadku,Armii Krajowej 14a,52.250630799999996,21.217973414993786
Adam Kowalski,ul. Szaserów 111/22,52.2479431,21.0978873
ANNA POPIOŁKIEWICZ GABINET STOMATOLOGICZNY,Orchidei 6,52.17297035,21.18466569235683
darewit.pl Ewa Zwierzchoniewska,Licealna 81,52.27213625,21.160927143437046
CONSTRUCTION PROJECT MANAGEMENT TADEUSZ OSOWSKI,MYDLARSKA 17F,52.208385050000004,21.147069720078672
GABINET PSYCHOTERAPII INTEGRATYWNEJ MAŁGORZATA LIPKO,Pląsy 22a,52.146316999999996,21.009391521033212
SERWIS AUTO-RAMA HENRYK REMBIELIŃSKI,Piotra Skargi 62,52.2704756,21.04533333818083
ANNA ROSA Property,PRYMASA AUGUSTA HLONDA 8B/103,52.1606593,21.06642365543945
"JANUSZ SZCZEPANIK PURB ""KASBUT""",Raciborska 16/18,52.3552492,20.9827464
MAŁGORZATA DZWONKOWSKA,Gryfitów 23,52.30513594999999,21.03816472873293
Pixel Creature Kamil Trociński,WAŁ MIEDZESZYŃSKI 38L,52.15315935,21.189727035919233
Indywidualna Praktyka Lekarska Aleksandra Majek,CHODZIESKA 55,52.19076135,21.138526207455104
Jerzy Stańczuk VERDE JERZY STAŃCZUK,Olszynki Grochowskiej 29,52.2404324,21.120141646840388
Kancelaria Adwokacka DOMINIKA WOLF,Piechoty Łanowej 53,52.175005799999994,21.08259261915983
TRS Maciej Mielecki,altowa 34,52.1986353,20.962890476790633
Danuta Sasin,Bakaliowa 10,52.236623,21.12876012659396
DARRIO Dariusz Kalicki,ZWOLEŃSKA 100,52.20172055,21.158049133841846
Magdalena Szerszeń Sharada Art, CHMIELNA 106B/130,52.229293600000005,20.998152506348163
"""STAN WATCH POLAND"" wspólnik spółki cywilnej Andrzej Cichocki",al. Róż 7,52.2216076,21.021885844653816
HANDEL DROBIEM - Andrzej Tyszka,Nefrytowa 3,52.280491350000005,21.079640924986553
TASKNET JERZY TRACZ wspólnik spółki cywilnej,Wąski Jar 10,52.134307699999994,21.07888340963637
MAJA MAZUR,Piastów Śląskich 71,52.26488515,20.91515783552108
Jan Prusakiewicz,KARTONOWA 21A,52.196384050000006,21.16555040709359
ADAM ROSOCHACKI,KORZYSTNA 37,52.2895897,21.07033780147035
FRYZJER DORA DOROTA PAWŁOWSKA,ŚWIĘTOCHOWSKIEGO 3,52.23509845,20.897297303597462
Magical Pictures PR Agata Krysztofiak,Ostródzka 89K,52.31254355,21.048947961835253
JAN ZAWADZKI COLORAMA,JUTRZENKI 99/101,52.19020645,20.92677781322694
Praktyka Lekarska Olga Kamińska,ul. Wiejska 9/14,52.2259292,21.0256644
ADAM HANKE,DOSTĘPNA 20,52.262993449999996,20.90747240927407
CEZARY CZAPLICKI BUSINESS ENGLISH CENTRE.,Lucyny Messal 7B,52.333118549999995,20.992509361756255
GABINET LEKARSKI PROF. PIOTR MAŁKOWSKI,DUNIKOWSKIEGO 24,52.1527256,21.024731350565006
MATEUSZ CIEŚLIŃSKI MCNEXUS,GUSTAWA MORCINKA 3B/161,52.260672299999996,20.919346100000006
AB CONSULT Andrzej Bogusz,Zasadowa 10A,52.1827834,21.170829076719393
MONIKA MACHNIKOWSKA MOMA,KANARKOWA 13,52.13586155,21.027408943820355
Joanna Kołodziejska wspólnik spółki cywilnej KOKO,Gubinowska 15,52.172563600000004,21.06928581480264
KONSULTACJE BIZNESOWE ANNA MAZUR-KŁUCJASZ,ŻYWICZNA 19D,52.3206717,20.981626471239764
"JAN GODLEWSKI ARCHITEKTURA, URBANISTYKA, WNĘTRZA - FIRMA PROJEKTOWA",CHMIELNA 116/118/108,52.228671500000004,20.996579673868062
One Way Alexandr Kuklin,al. Krakowska 155,52.1814899,20.948920067857145
ARISTON INTERNATIONAL MICHAŁ WOCIAL,Idźkowskiego 5/7/14,52.22751475,21.040712688001747
Marek Profus,Okopowa 56/251,52.2454228,20.978039954681638
JACEK STACHOWICZ JSOFT,KSIĘCIA BOLESŁAWA 7E/243,52.2531138,20.936016196799816
DIGITEK Marcin Kiec,Aleja Lotników 1,52.1739084,21.0149911
SZYMON DĄBROWSKI NOMUS,Połczyńska 51,52.21824895,20.9101219707457
Tools 2 Lead - Olgierd Świda,Frenkla 11,52.16333725,21.21364929312827
UGF Łukasz Wiejak,ul. Wiatraczna 27/103,52.2455547,21.084017
AGNIESZKA WAJDA - AGIDIET36,BOBROWIECKA 3a/233,52.1972994,21.044353428501594
GRZEGORZ KASZYCKI Auto Naprawa - Grzegorz Kaszycki,Codzienna 59,52.2911323,21.067798066708228
RAFAŁ WICHROWSKI ARKADIA Rafał Wichrowski,al. Wilanowska 287,52.17615155,21.037916189411227
HUBERT ROMANOWSKI CONTI ACCOUNTING SERVICES Hubert Romanowski,POLECZKI 12,52.15453745,21.012811502000183
GETHSEMANE RADOSŁAW KORDOWSKI,al. Prymasa Tysiąclecia 62,52.23474455,20.957260788116322
"MARIA DAUKSZA ""DAMAR""",Ambaras 14,52.34052235,21.001354782430255
Sławomir Mataliński SPRZEDAŻ ART.MOTORYZACYJNYCH,Skaryszewska 6,52.24864605,21.04811779293632
RM AUTO Robert Mazur,Księżycowa 24,52.27140785,20.91971170875199
Jerzy Piaskowski,Młodnicka 58b,52.24596905,21.136992274972002
ALMA DANUTA MATUSZKIEWICZ,Grzymalitów 12F,52.3368189,20.939067089179577
Włodzimierz Górski Trewir Zarządzanie i Administrowanie Nieruchomościami,Czerniakowska 28a,52.2026669,21.051430712746875
Barbara Krzewska GM PROJECT,Forsycji 30,52.2121196,21.244704311325968
Iwona Ługowska,Elegijna 71,52.1663045,21.033156181231142
DK SOLUTION DARIUSZ KARPIEJ,Świderska 129,52.31966490000001,20.943532735270512
UGANDA AGNIESZKA KOBYLIŃSKA,BAŻANCIA 40B,52.10870925,21.026437425053366
Janusz POKORSKI,Trakt Lubelski 275T/6,52.2136608,21.129056822001765
JAWA JANUSZ WÓJCIK,II Armii Wojska Polskiego 56a,52.1886814,20.879333505030516
BORYSEWICZ DOROTA,Starzyńskiego 6,52.25037095,21.240269353890305
PIOTR KOWALSKI PRZEWÓZ OSÓB. WYNAJEM SAMOCHODÓW OSOBOWYCH Z KIEROWCĄ,Sikorska 3,52.2182946,21.147241265862114
Paweł Starzyński Dzik Consulting,WAŁ MIEDZESZYŃSKI 209,52.168998,21.154969511978784
SPECJALISTYCZNA PRAKTYKA LEKARSKA W MIEJSCU WEZWANIA ANNA SALAMON-FERENC,Zakamarek 38C,52.13461185,21.114416849610244
TAREK HAMDAN PERSONAL TRAINER,al. Aleja Władysława Reymonta 52,52.2837343,20.941250218357595
Maksymilian Karlsbad,Wolbromska 38,52.2824237,21.079675092136576
"ADAM SZAŁAŃSKI ""CHAMPION""",Chmielna 128,52.22804845,20.994181454591462
JANUSZ WYDRYSZEK,OKRĘTOWA 64A,52.225265199999996,20.904293968126886
Rewiter NCB Łukasz Terlikowski,CYPRYJSKA 60,52.1727355,21.05885855407779
Zjednoczenie Rowerowe Paweł Cyburt,al. Sztandarów 83,52.2764897,21.1707612
KANCELARIA ADWOKACKA KAROLINA DWORZNICKA,al. Aleja Wilanowska 240,52.1793732,21.023541108333326
Barbara SIKORSKA-GOCŁOWSKA AZIZA ART,Bokserska 45,52.1678904,21.00420162197196
JACEK FILIPECKI REMA 1000 POLAND,ROZŁOGI 16,52.226833299999996,20.900476810292226
ZYGZAK JANUSZ PROKOPIUK,TURKUSOWA 19,52.221017200000006,21.224471219009587
"MONIKA LEONOW ""MOBI""- HURTOWNIA ZABAWEK",NIESZAWSKA 3D,52.29033715,21.021544541767955
Adrianna Kacprzyk Consulting & Movement,ul. Okopowa 18/106,52.2412877,20.9772936
EDWARD MALKY,Jeziorowa 67U/5,52.19808715,21.125151824105483
Jadwiga ŻYCKA,pl. Plac Thomasa Woodrowa Wilsona -,52.2696155,20.9861309
BARTOSZ ŁOJEWSKI ALFA & OMEGA,Dobrodzieja 9,52.132273100000006,21.108961866179392
VIBELIGHT JAN WOJTCZAK,JANA SEBASTIANA BACHA 26B/901,52.1707742,21.021728433464624
Adam Danisz - wspólnik spółki cywilnej STUDIO 69 COMPANY,al. Aleje Jerozolimskie 92,52.2232084,20.98109224650068
1) Dominik MYDLARSKI WYRÓB GALANTERII Z METALU ; 2) Dominik MYDLARSKI wspólnik spółki cywilnej WYRÓB GALANTERII Z METALU,Estrady 68,52.2946877,20.879638200188204
Doradztwo Krzysztof Krzęczko,Mrągowska 12NH,52.16965775,21.171017044512784
Edward Mier-Jędrzejowicz PROASANA TECH,VII Poprzeczna 18,52.21482005,21.16218571290905
Elwira Kadulska MikaEll Usługi Pogrzebowe,Myszkowska 7,52.26787955,21.05465966794452
IMMO KANCELARIA JOANNA MARZĘTA-CZUCHAJ,Syta 106C,52.1682981,21.110111082057443
Leszek Stułka STUDIO USłUG PROJEKTOWYCH TELTEL-2,Gubinowska 6A,52.1723548,21.07011723176293
Doradztwo Biznesowe Radosław Cieślak,Wał Miedzeszyński 186w,52.16933645,21.159641259708682
UWE MEYER UM-Consulting Uwe Mario Meyer,Krasnowolska 82K,52.143514,20.998058831284457
Lepsza Zmiana Agnieszka Porzezińska,MARCEPANOWA 42,52.14957005,21.0877032616423
Joanna Adelson,al. Aleja Dzieci Polskich 7,52.207461300000006,21.188388412710683
REGINA KAMIŃSKA-KANIA,pl. Żelaznej Bramy 1,52.2395,21.0001
JADWIGA TUREK ZAKŁAD KAMIENIARSKI I USŁUGI POGRZEBOWE,Złotej Jesieni 17,52.1714904,21.2330322
Tadeusz Nowak,Szafranowa 6,52.22146515,21.240919312447915
SAILIT DARIUSZ TRZCIŃSKI,SZAFIROWA 32a,52.16869265,21.193071843912506
INDYWIDUALNA PRAKTYKA LEKARSKA WOJCIECH MACIEJEWSKI,Strumykowa 39,52.33269905,20.943715934663448
Lapila beauty clinic Dorota Jarzynka,ul. Tamka 14,52.237932,21.0278641
Joanna Tułodziecka,Berneńska 11,52.22380795,21.06292391057872
MAGDALENA TRESTKA-BIAŁKOWSKA SPECJALISTYCZNA PRAKTYKA LEKARSKA,Chmielna 73C/207,52.22786055,20.997124697230255
MARIOLA WIŚNIEWSKA,Kwitnąca 15A,52.2767073,20.91984115134743
KRZYSZTOF SZAFRANEK Usługi G.K. Szafranek Krzysztof,Klaudyny 32E,52.283861849999994,20.971762833526675
PM GRUPA Magdalena Ptaszyńska,Syta 9,52.1507277,21.12409085558771
""" S A R E D O "" ROBERT PAZIO",Szafarzy 5,52.2657555,21.149230359766168
BIURO HANDLOWE NINA JANINA WĄSOWSKA,Diamentowa 19,52.218695749999995,21.22843497579742
MK MAREK KAŁUŻYŃSKI,Muzyczna Warszawa/36,52.130405249999995,21.014257414488704
Andrzej Moszczyński,Internetowa 43c,52.3184556,21.074328116225807
JJB JANUSZ BORODZIŃSKI,Górczewska 90,52.239396799999994,20.944542909771783
Piotr Jakubowski Target Group,Świderska 109J,52.31698255,20.945597540931423
"Maciej Bylica ""ELBY"" Instalacje i Urządzenia Elektryczne",Czardasza 18,52.19172485,20.963433298167896
Ryszard Jasiewicz JUBILER JASIEWICZ,Legendy 6C,52.2315341,20.912638978360917
J.T.B JACEK BORUC,Fabryczna 18,52.216811750000005,21.22982221794411
Bartosz Przyłucki Przyludziach,KRASKI 35,52.1507954,21.02318466597878
Sprzedaż detaliczna Grażyna Małuj,Męcińska 22,52.2429697,21.085992216585247
BARTHA CONSULTING GROUP AGATA PARTYKA,al. Aleje Jerozolimskie 181B,52.2103455,20.952744326694162
NOWAX - KRZYSZTOF NOWAKOWSKI,OPŁOTEK 42A,52.2917544,20.900812572338477
Jakub Wawrowski usługi lekarsko-weterynaryjne,BOCIANIA 37A,52.1494756,21.020703656112165
LERS Bartosz Marczak,SPÓJNI 35,52.284401849999995,21.062755211841996
PAWEŁ TRZASKA TOP-BILARD DART KLUB,Powstańców Śląskich 106B,52.25529625,20.919227642820367
URSZULA PAZIK,SZADKOWSKIEGO 5,52.25253395,20.92271179985567
UNIQUECENTER OLGA HAWRYLUK,Chudoby 77F,52.33889315,21.063432805003337
Marta Chowańska,ul. Waliców 20/204,52.233626,20.9931489
ONECASE Radca Prawny Maciej Żakiewicz,ul. Grażyny 15/201,52.2040171,21.0225903
Jerzy Kapka MECH-MET JERZY KAPKA,Rechniewskiego 9A,52.22797575,21.104317092091865
Trueskawka ALICJA LASZUK,Zimorodka 8,52.1497194,21.02955202629157
Piotr Wójcicki HELIOS,Sienna 82,52.2302361,20.992677991807327
PROHAIR IRYNA GROMOVA,ul. Bonifraterska 6,52.251736,21.0026499
Aleksander Kubicki,Codzienna 57,52.29076805,21.067454257874772
""" M O D E R B U D "" JANUSZ NIEDZIAŁEK",Stelmachów 23A,52.25602485,21.1259218805817
GRZEGORZ KICZKO,NAD WISŁĄ 5D,52.15298575,21.184487610383943
AGATA JUREK-ZBROJSKA KANCELARIA RADCY PRAWNEGO,Bruzdowa 142J,52.17776665,21.11260028606138
Paweł Komuda KOMUDA,Jordanowska 4,52.23687735,21.12746872981625
Witold Rosłonkiewicz,Warszawa 4,52.2643717,21.08941012129668
"HANNA DAMIĘCKA INTROLIGATORNIA ""INTRO-AN""",BYSZEWSKA 5,52.29057195,21.081289594718793
MIKOŁAJ MROZIŃSKI,Wyczółki 35a,52.155845400000004,21.005943601592097
USŁUGI WETERYNARYJNE ZOFIA KACPRZAK,Kosodrzewiny 10,52.15644445,21.204894109485124
Anna Kowalewska,Słonecznego Poranka 25,52.33825695,21.073080835702566
Janina Łuczak *PATIO* Biuro Obrotu Nieruchomościami,Korkowa 85,52.237723450000004,21.14303017749816
"Life Science Consulting, RAFAŁ CIESIELSKI",Opieńki 8,52.1089057,21.09983698089032
Mindbenefit - Agnieszka Świderska,TWÓRCZA 75E,52.322573000000006,21.036781559682186
NOVEROM TC ROMAN KACZMAREK,Kulisiewicza 5,52.1316697,21.079292249810614
SMAKOWITEK KRYSTIAN WITEK,WALCOWNICZA 30a/1,52.16292675,21.21786454318635
GRAŻYNA SOWIŃSKA CENTRUM MIKROSKOPII S.C. SOWIŃSCY,Arkuszowa 58,52.28430135,20.8998209060463
MARIUSZ DOBIASZ - wspólnik spółki cywilnej ARKA s.c.,Łuki Wielkie 9A,52.208630150000005,20.909761879687096
"PIOTR MIKA ""INTRABIT"" - wspólnik spółki cywilnej",PODKOWIŃSKA 2A,52.248780499999995,20.876058875242144
Marcin Zabielski Consulting,Zuga 4,52.28062405,20.95574013341122
STEEL DESIGN TOMASZ OSIŃSKI,Farysa 23,52.30496495,20.939615225022813
GREGORY SZTUKATERIA Grzegorz Taciak,Złotej Jesieni 15,52.171540500000006,21.231484015129602
Piotr Dymny,MYŚLIBORSKA 95,52.3188914,20.957015626913858
"KRZYSZTOF TRZCIŃSKI FHU ""TEKAN""",STROMA 55,52.233270649999994,20.924879318483903
Dawid Miłosz,WOLNOŚCI 13,52.20298235,20.87125444204235
ANCARS Andrzej Siński,Korsuńska 10,52.229025449999995,21.146494088616073
Jerzy Żebrowski MYJNIA SAMOOBSŁUGOWA,Europejska 107A,52.15464555,21.094322832337433
OPTYK OPTOMETRYSTA ŻANETA KACZANOWSKA,Ananasowa 33/U4,52.2087056,21.066991
STANISŁAW SAJDAK,SUCHY LAS 22A,52.1863869,20.87942178051044
ROBERT SZCZEPAŃSKI,JÓRSKIEGO 13,52.277827200000004,21.063243818599297
"EMILIA MOREK APTEKA ""BONA VITA""",POWSTAŃCÓW ŚLĄSKICH 30,52.22981995,20.91559405851064
Psygoda TOMASZ KOZERA,Przewodowa 76,52.17221615,21.18070677377296
MVP SEBASTIAN KOPEĆ,PRZEWORSKA 2B/346,52.2539062,21.082879390525353
Roger Broszkiewicz BROG,Garncarska 37C,52.1792151,21.190145391555546
Jakub Fiema Chef,Polarna 4,52.2047128,21.158871528191245
"GABINET LOGOPEDYCZNO-PEDAGOGICZNY ""GALOPED"" AGNIESZKA ŁAPIŃSKA",Witkiewicza 29,52.2796606,21.01366837068919
KDW KRZYSZTOF TOMASZEWSKI,LASEROWA 9,52.259969049999995,20.900456424223975
"FIRMA USŁUGOWO-HANDLOWA ""GRAFTECH""",WILLOWA 13,52.2070609,21.023179135344567
Usługi wielobranżowe Daniel Żukowski,Al Krakowska 143,52.18042035,20.947737659654862
"Grzegorz Szelerski Przedsiębiorstwo Produkcyjno-Handlowo-Usługowe ""GRATEX""",Szafirowa 31,52.16894155,21.192289286617314
Stefan DRATWICKI SCUBA SERVICE - wspólnik spółki cywilnej,Stoczniowców 9,52.221729350000004,21.1065370646604
TOMASZ SUPRON TM ZONE - Nazwa skrócona: TM ZONE,Chlubna 102,52.35948245,20.98099889324305
TOMASZ DOBOSZ MONTAŻ NAGROBKÓW,al. Aleja Bzów 63,52.190279700000005,20.885081207464463
TDC TOMASZ DOMAGALSKI,Kobzy 1,52.117692399999996,21.01610845361039
Luqman Adedokun,wrobla 30,52.17661,21.032761839144847
"""GALWES"" WIESŁAW GALLEWICZ w spadku",Przechodnia 1,52.2534068,21.22167509295003
Profesjonalna Pielęgnacja Dłoni i Stóp Magdalena Mroziewicz,"al. Aleja Gen. Antoniego Chruściela ""montera"" 13",52.25854315,21.159980834436027
EUROCREATION MICHAŁ ROGATKO,Dychowska 13,52.2189494,21.1374587106974
A) GINTER&GINTER KANCELARIA RZECZNIKOWSKA - WSPÓLNIK SPÓŁKI CYWILNEJ PIOTR GINTER B) GINTERWORKS PIOTR GINTER,ul. Szpitalna 1,52.2327832,21.0149495
MANUFAKTURA MARYSIN GRZEGORZ ZACHAJ,POTOCKICH 61A,52.2322384,21.15108691105769
AUDIT MANAGEMENT KATARZYNA NOWAK,Zaolziańska 3,52.16276505,21.020509031378687
Piotr Blumert EXCELLENCE,Żonkilowa 22,52.20176555,21.16143689079128
Michał Wilk Prywatna Praktyka Lekarska,Myszołowa 24,52.1695018,21.17692766067806
ADAM PODLASIŃSKI JETTA,ŁĘGI 10,52.2141873,20.8867619
"""DAREX""  DARIUSZ  GNIADO",Brata Alberta 45,52.24014605,21.191824378749747
JAKUB SZYMAŃSKI,DOMANIEWSKA 35B/133,52.1827962,21.00839729890351
SPRZEDAŻ KWIATÓW HURT-DETAL PAWEŁ JANKOWSKI,ul. Nowolipki 14/2,52.247098,20.997544
Eugeniusz Hałuszczak Mechanika Pojazdowa,Zespołowa 6,52.1713522,21.183208133281607
Ghost Group Paweł Ceglarski,DZIĘCIOŁA 5a,52.166942399999996,21.161959800858945
Global-Trade Dariusz Paćko,Słowicza 31,52.1883284,20.962142901473392
Bex Andrzej Szyluk,MRĄGOWSKA 28k,52.1716816,21.167703019898504
JUSTYNA KĘDZIERSKA ATELIER WSPÓLNIK SPÓŁKI CYWILNEJ,"al. Aleja gen. Antoniego Chruściela ""Montera"" 62",52.26111075,21.164901650943392
"1/Bożenna Jarosz Kancelaria Doradcza Notka S.C. B.Jarosz&M.Żukowska
2/Bożenna Jarosz Notka",Etiudy Rewolucyjnej 5/7,52.1904405,20.98930011264237
DASAJ TECHNIKA DIAMENTOWA FIRMA BUDOWLANA DOROTA SITEK,Szafarzy 63,52.26960725,21.159681505019684
Robert Krupiński,al. Niepodległości 143B/102,52.20356155,21.008883848525997
"ZUZANNA DEMBOWSKA-SMYK ""LANGUAGE CAFE""",Okrężna 123,52.1839827,21.063849767137153
Architekt Magda Kaniewska,Przeworska 4a/428,52.25442915,21.08362354097377
Multi - Kred Urszula Gąsiorowska,Domaniewska 17/19/133,52.183044100000004,21.015731228075325
KANCELARIA RADCY PRAWNEGO DR TOMASZ IWAŃCZYK,ul. Pułku Baszta 4/40,52.1914046,21.0055818
AURIGA EWA BORKOWSKA,KOCJANA 57,52.252666250000004,20.874007303595935
KRZYSZTOF BOJAKOWSKI,Łamana 7/56,52.204107699999994,20.913855256776934
PPHU JANEKS-JAN SEYFRIED,Patrolowa 6,52.2112651,20.935269736871508
ANDRZEJ KOMOROWSKI Usługi Asenizacyjne,Wał Miedzeszyński 49,52.1531038,21.186463137478242
MO Mariusz Oleksiuk,Malownicza 20,52.1778361,20.939775743397313
JS JANUSZ SNARSKI,Białołęcka 363,52.3250726,21.03165517029262
1) B57 IZABELLA BUCZYŃSKA 2) IZABELLA BUCZYŃSKA WSPÓLNIK SPÓŁKI CYWILNEJ B57 IZABELLA I ZOFIA BUCZYŃSKIE,borowiecka 57b,52.18201945,21.15693698753298
DIGI DAGMARA CIBORSKA,Melonowa 11A,52.16806205,21.056739771306887
PIOTR MOMOT AGENCJA USŁUG FINANSOWYCH,Jana Pawła II 27,52.2165335,21.2409176
F. H. P GREGIER ARTUR GREGIER,Roty 18,52.2632836,21.154980487991537
AMPLIFY IGOR ROSŁONEK,KOMBAJNISTÓW 9,52.202878600000005,21.136200671970713
MARIUSZ KWAŚNIEWSKI,Płochocińska 107K,52.339164249999996,21.02391880736166
KRZYSZTOF WIERZBOWSKI Kancelaria Adwokacka,Wisełki 58,52.18616765,21.20257347770322
ZBIGNIEW SZULECKI AGENCJA - 55,SPYCHOWSKA 2,52.251015100000004,20.875453899263867
"Marek Białas ""DELTA-SERWIS-AUTOMATY, FLIPERY,PROGRAMY""",Naddnieprzańska 15,52.238475,21.128194088769035
Ireneusz Hertman,Farysa 27g,52.30483005,20.93883546553638
PPU MADRA Marzena Drabecka,Gwiaździsta 15A/407,52.281059150000004,20.984682468164824
SECTEK MAREK PODGÓRSKI,Słotna 17A,52.18665595,21.180158691510442
"PRZYCHODNIA WETERYNARYJNA "" MARYSIN"" TOMASZ SABA WSPÓLNIK SPÓŁKI CYWILNEJ",Korkowa 103,52.238063,21.145503155948187
DARIUSZ WOCHELSKI,FORTUNY 23,52.21638165,20.905341961242137
MADWORKS MARCIN GLOEH,LOKALNA 10,52.167706,21.20928308581461
"KRZYSZTOF CZAJKOWSKI ""CZAJNA""",Podróżnicza 16A,52.3290715,20.978406873129224
MAŁGORZATA SKŁODOWSKA,Samarytanka 51,52.279097050000004,21.065494002729192
WANDA CHOMCZYK KIOSK,Reymonta 17a,52.275968,20.937706075126172
Anna Budzik Ubezpieczenia,TYMOTKI 5,52.355872000000005,21.05561620851436
JMA JOANNA KOWALCZYK,Jana Żiżki 12,52.337512149999995,20.961974411481712
PAULINA ZIÓŁKOWSKA-ŁUKASIK TĘCZOWA KRAINA MALUCHA; TĘCZA,Strzelecka 27/29/110,52.26268775,21.04305699231559
Know how Łukasz Popko,Światowida 51c/40,52.3216395,20.94154370578439
ARS LABOR KAROL PIETRZAK,Ostrobramska 73c/104,52.231644349999996,21.115293624071285
OŚRODEK KSZTAŁCENIA ALMAT DARIUSZ GAŁKOWSKI,Fabiańska 13B,52.2515343,20.874570437393736
Global Explorers Aleksandra Gren,Lokalna 21,52.168085000000005,21.209116991423908
VITROPLAST DYSTRYBUCJA FILIP BLOCH,RUCZAJ 89,52.15029915,21.112655600716558
WALDEMAR GÓRAL BUDMA,PLAC CZERWCA 1976 ROKU 2,52.2021938,20.893019551562066
Danuta Gudzowaty DG INVEST,al. Wyścigowa 10/12,52.1667422,21.01238399591559
Kancelaria Radcy Prawnego Anna Smolińska,BARDINIEGO 17,52.17903535,21.229237091174703
GRAŻYNA PNIEWSKA PRAKTYKA LEKARSKA SPECJALISTYCZNA,Mazurska 11,52.340206699999996,21.00114366070013
JERZY LESISZ J.M.L.,NEWTONA 7,52.25625625,20.892751241930235
PRYWATNA PRAKTYKA LEKARSKA RENATA GĄSIOR-KOZIEŁ PEDIATRA,Syta 104K,52.1681999,21.11087110419643
Marta Szatkowska - wspólnik spółki cywilnej VOSSEN POLSKA,Antenowa 35,52.217496249999996,21.149507471809013
TOPOLOGIC CONSULTING PRZEMYSŁAW TUROS,Ołówkowa 43a,52.343451200000004,20.98416796604476
Jan Wojtalik,ul. Czerska 18/430,52.2063606,21.0451621
KAMIL JÓŹWIAK AUTO - KOP,Mehoffera Józefa 117,52.3480902,20.97615569470046
Inżynieria Krzysztof Bąk,BARTYCKA 116,52.21304295,21.049657240527857
Marketing Systems Arkadiusz Bicki,Poprawna 10D,52.20994885,21.119010885576927
MARTiKON MARTYNA BOGUŚ-SOBOCIŃSKA,STRZYGŁOWSKA 15,52.17185215,21.15296970608108
BOOST TEAM MICHAŁ CIECIERSKI,Modlińska 243,52.33096895,20.964892093402774
KANCELARIA RESTYTUCJA - DEVELOPMENT EMIL PARADYSZ,Trakt Lubelski 16,52.173657899999995,21.154438510032627
"MAREK GAWĘCKI ""FURNI FLO""",MARYSIŃSKA 36A,52.224309950000006,21.154572214859066
Farcaster Karol Tołkacz,Korkowa 163a/132,52.2419302,21.15954744971271
INEO TRAINING SŁAWOMIR BŁASZCZAK,Wełniana 27J,52.13061985,21.0520833588198
Ryszard Jeziorek,Gliwicka 18a,52.284182599999994,21.066529768054206
SŁAWOMIR SZYMBORSKI USŁUGI ŚLUSARSKO BUDOWLANE,Klimontowska 71,52.21795705,21.14847647139313
Włodzimierz Muchowski,GAWOTA 10A,52.13830445,21.010181975924603
Damian Włodarczyk,Modlińska 56B/133,52.30604705,20.989700773310275
AWODENT Wojciech Radwański,Gołębiowskiego 2,52.26234475,20.98117908533682
Pracownia Krzysztof Bocian,Podmiejska 24,52.2652601,20.912673807122303
Zofia Głowińska,BIEDRONKI 11,52.168775,21.088574200307807
